$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 EGW Area 8 Champioinship
$INFO Match date:08/25/2022
$INFO Club Name:Ontelaunee Rod & Gun Club
$INFO Club Code:MID03
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level III
Z 3.0
A 2022 EGW Area 8 Champioinship,Ontelaunee Rod & Gun Club,08/25/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 21,TY79003,Ashley,Rheuark,No,No,No,No,GM,Carry Optics,970.4344,21,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 22,L5096,Wesley,Cronin,No,No,No,No,M,Carry Optics,966.2730,22,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 23,A135047,Tyrel,Cooper,No,No,No,No,B,Carry Optics,961.7356,23,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 24,TY90424,Jeremy,Coatsworth,No,No,No,No,M,Carry Optics,959.0759,24,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 25,A133487,Devin,Degray,No,No,No,No,A,Carry Optics,951.9994,25,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 26,A134005,Joesph,Morris,No,No,No,No,A,Carry Optics,950.5086,26,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 27,A114861,Joshua,Dawson,No,No,No,No,M,Carry Optics,949.2190,27,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 28,TY128926,Samuel,Nelson,No,No,No,No,M,Carry Optics,945.1628,28,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 29,A97335,Joseph,White,No,No,No,No,A,Carry Optics,925.4163,29,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 30,TY134065,Stephen,Corson,No,No,No,No,A,Carry Optics,924.4609,30,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 31,A115827,Andrew,Makos,No,No,No,No,M,Carry Optics,920.6109,31,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 32,A104834,Logan,Saunders,No,No,No,No,A,Carry Optics,920.3618,32,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 33,TY104195,Alecia,Russell,No,No,No,No,M,Carry Optics,912.9916,33,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 34,A127719,Robert,Hewins,No,No,No,No,A,Carry Optics,890.8639,34,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 35,A95707,Tim,Degnan,No,No,No,No,M,Carry Optics,887.3648,35,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 36,A134934,Drew,Maruski,No,No,No,No,M,Carry Optics,873.1367,36,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 37,L5295,Zuoming,Zheng,No,No,No,No,M,Carry Optics,871.1207,37,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 38,FY120144,Frank,Gao,No,No,No,No,A,Carry Optics,870.3599,38,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 39,FY137097,John,Bodzioch,No,No,No,No,B,Carry Optics,869.3405,39,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 40,A108448,Jake,Scheuch,No,No,No,No,B,Carry Optics,864.2538,40,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 41,A110843,Chris,Hahn,No,No,No,No,A,Carry Optics,862.7300,41,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 42,A116218,Nan,Zhang,No,No,No,No,B,Carry Optics,862.5786,42,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 43,L4332,Marco,Davis,No,No,No,No,A,Carry Optics,860.7673,43,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 44,A103415,Jeff,Hewes,No,No,No,No,M,Carry Optics,859.2010,44,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 45,TY97465,Ryan,Zajac,No,No,No,No,A,Carry Optics,857.4248,45,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 46,TY110177,Daniel,Feltyberger,No,No,No,No,A,Carry Optics,857.0994,46,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 47,A101455,Jonathan,Gilbert,No,No,No,No,M,Carry Optics,853.8731,47,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 48,A118294,Andrew,Pearce,No,No,No,No,B,Carry Optics,851.8359,48,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 49,L4615,Bill,Urquhart,No,No,No,No,A,Carry Optics,849.4567,49,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 50,TY42928,Nestor,Laserna,No,No,No,No,A,Carry Optics,847.9310,50,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 51,A100589,Aaron,Frost,No,No,No,No,A,Carry Optics,847.5723,51,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 52,F134120,Tony,Villena,No,No,No,No,B,Carry Optics,841.5721,52,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 53,L4555,Tim,Stedman,No,No,No,No,M,Carry Optics,839.2184,53,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 54,A81773,Shawn,Sarles,No,No,No,No,A,Carry Optics,832.0712,54,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 55,TY127967,Christopher,Chang,No,No,No,No,A,Carry Optics,824.0452,55,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 56,TY77177,Timothy,Hichak,No,No,No,No,M,Carry Optics,817.4834,56,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 57,TY140548,Tyler,Bohner,No,No,No,No,B,Carry Optics,817.2870,57,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 58,TY88100,Joe,Pisano,No,No,No,No,A,Carry Optics,814.3440,58,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 59,A111018,William,Sargent,No,No,No,No,A,Carry Optics,801.5721,59,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 60,A110342,Kaylee,Lane,No,No,No,No,A,Carry Optics,792.5860,60,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 61,TY69761,Gabby,Franco,No,No,No,No,B,Carry Optics,784.9322,61,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 62,A121799,Darren,Hall,No,No,No,No,B,Carry Optics,783.6154,62,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 63,TY69846,Marlon,Villanueva,No,No,No,No,B,Carry Optics,781.6822,63,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 64,L4964,Kyle,Kim,No,No,No,No,B,Carry Optics,779.4393,64,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 65,A96732,Kevin,Calichio,No,No,No,No,C,Carry Optics,773.2157,65,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 66,TY35970,Jerry,Nguyen,No,No,No,No,GM,Carry Optics,772.7989,66,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 67,A102736,James,Davis,No,No,No,No,B,Carry Optics,770.9413,67,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 68,TY82583,Michael,Chen,No,No,No,No,B,Carry Optics,769.6303,68,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 69,A99492,Simon,Gonzalez,No,No,No,No,B,Carry Optics,767.9907,69,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 70,A101785,John,Lohlun,No,No,No,No,M,Carry Optics,766.5270,70,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 71,A110919,Nelson,Huertas jr,No,No,No,No,A,Carry Optics,764.7397,71,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 72,A118554,Joseph,Pugliese,No,No,No,No,B,Carry Optics,762.5732,72,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 73,TY31868,Dennis,Boyle,No,No,No,No,A,Carry Optics,762.5321,73,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 74,TY75727,Tim,Montler,No,No,No,No,B,Carry Optics,761.3620,74,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 75,TY86959,Matthew,Schwartz,No,No,No,No,M,Carry Optics,758.0642,75,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 76,A142836,Andy,Figiel,No,No,No,No,U,Carry Optics,755.6350,76,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 77,L4986,Frank,Paxhia,No,No,No,No,B,Carry Optics,755.6266,77,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 78,L3957,Mark,Evans,No,No,No,No,B,Carry Optics,751.3905,78,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 79,A87233,Andrew,Stein,No,No,No,No,B,Carry Optics,747.7586,79,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,Yes
E 80,TY91801,Bo,Tian,No,No,No,No,B,Carry Optics,747.5901,80,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 81,L3016,Bringkop (bob(,Ariyamitr,No,No,No,No,B,Carry Optics,744.4817,81,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 82,A134961,Mark,Daitol,No,No,No,No,A,Carry Optics,742.6371,82,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 83,TY107721,Randy,Golembieski,No,No,No,No,B,Carry Optics,740.0164,83,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 84,TY109049,Sifei,Han,No,No,No,No,C,Carry Optics,737.8865,84,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 85,FY90847,Valér,Rodina,No,No,No,No,B,Carry Optics,734.9703,85,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 86,TY82344,Rick,Torres,No,No,No,No,U,Carry Optics,728.3381,86,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 87,A135768,Melvin,Trout,No,No,No,No,C,Carry Optics,722.9295,87,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 88,L5129,Shane,Yin,No,No,No,No,B,Carry Optics,710.2775,88,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 89,TY75956,Matthew,Hill,No,No,No,No,B,Carry Optics,698.5346,89,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 90,A135552,Brad,Sarris,No,No,No,No,B,Carry Optics,696.3584,90,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 91,A27309,Terrance,Robertson,No,No,No,No,B,Carry Optics,690.6234,91,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 92,A55868,Sergio,Navarro,No,No,No,No,B,Carry Optics,690.3549,92,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 93,A112393,Leon,Piasecki,No,No,No,No,A,Carry Optics,684.3627,93,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 94,A118306,William,Salo,No,No,No,No,B,Carry Optics,675.0668,94,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 95,TY123762,Joe,Warmus,No,No,No,No,C,Carry Optics,669.4676,95,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 96,A133780,Dominic,Estrella,No,No,No,No,B,Carry Optics,658.8887,96,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 97,A103016,Robert,Bui,No,No,No,No,B,Carry Optics,656.7671,97,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 98,TY105081,Kevin,Browne,No,No,No,No,A,Carry Optics,642.2879,98,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 99,A134742,Larry,Kouns,No,No,No,No,B,Carry Optics,638.7868,99,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 100,TY118077,Morgan,Johnson,No,No,No,No,C,Carry Optics,633.9046,100,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 101,TY136213,Umesh,Vishwanatha,No,No,No,No,C,Carry Optics,624.1826,101,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 102,TY95640,Jake,Holevinski,No,No,No,No,B,Carry Optics,619.5366,102,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 103,FY83328,Gianpietro,Giacinto,No,No,No,No,C,Carry Optics,618.0691,103,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 104,TY82399,James,Byrne,No,No,No,No,A,Carry Optics,615.4508,104,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 105,TY138376,Christine,Parsons,No,No,No,No,C,Carry Optics,610.2848,105,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 106,A135010,Robert,Kouns,No,No,No,No,B,Carry Optics,597.7342,106,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 107,TY129795,Anthony,Paxhia,No,No,No,No,C,Carry Optics,595.3045,107,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 108,A113668,Richard,Ascher,No,No,No,No,A,Carry Optics,593.8192,108,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 109,TY121984,Jack,Wallace,No,No,No,No,B,Carry Optics,588.9840,109,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 110,A127904,Jayson,Lazaro,No,No,No,No,C,Carry Optics,586.9708,110,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 111,A106207,Sherley,Vasquez,No,No,No,No,C,Carry Optics,586.1916,111,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 112,A135381,Ed,Levush,No,No,No,No,C,Carry Optics,579.5354,112,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 113,TY75282,James,Heitz,No,No,No,No,B,Carry Optics,576.2446,113,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 114,TY101332,Eddie,Bujnak,No,No,No,No,C,Carry Optics,565.2605,114,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 115,A128069,Steven,Fleisig,No,No,No,No,C,Carry Optics,560.1197,115,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 116,A72328,Ronaldo,Paran,No,No,No,No,C,Carry Optics,555.8330,116,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 117,TY81134,Stephen,Pierce,No,No,No,No,U,Carry Optics,554.2143,117,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 118,A135260,Martin,Lagunsad,No,No,No,No,B,Carry Optics,547.3334,118,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 119,TY99937,Richard,Miskewitz,No,No,No,No,C,Carry Optics,544.8984,119,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 120,A133781,Ernestina,Reyes-estrella,No,No,No,No,C,Carry Optics,544.8455,120,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 121,TY86723,Peter,Mills,No,No,No,No,C,Carry Optics,544.4963,121,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 122,TY113469,Mian,Liu,No,No,No,No,C,Carry Optics,531.9861,122,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 123,FY104384,Tong,Yu,No,No,No,No,C,Carry Optics,531.2321,123,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 124,TY113031,Pia,Henzi,No,No,No,No,B,Carry Optics,529.8450,124,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 125,L5167,Frank,Jaeger,No,No,No,No,C,Carry Optics,528.9681,125,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 126,A105276,Joseph,Sancio,No,No,No,No,B,Carry Optics,528.6268,126,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 127,L5183,John,Castiglia,No,No,No,No,C,Carry Optics,528.0135,127,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 128,TY60043,Christopher,Primavera,No,No,No,No,B,Carry Optics,527.3576,128,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 129,TY120732,Jeffrey,Wolinsky,No,No,No,No,B,Carry Optics,515.0764,129,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 130,A135521,Frank,Giron,No,No,No,No,D,Carry Optics,513.2337,130,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 131,A123700,Sam,Attia,No,No,No,No,B,Carry Optics,509.0728,131,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 132,TY125339,David,Smith,No,No,No,No,C,Carry Optics,498.4867,132,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,Yes,No
E 133,TY122753,Lisa,Amato,No,No,No,No,C,Carry Optics,496.9276,133,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 134,A137343,Jenn,Mccullough,No,No,No,No,U,Carry Optics,496.3940,134,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 135,A139305,Jedd,Cuison,No,No,No,No,C,Carry Optics,495.3951,135,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 136,A105434,Fred,Lafemina,No,No,No,No,B,Carry Optics,495.0178,136,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 137,FY96404,Anna,Roina,No,No,No,No,C,Carry Optics,486.0425,137,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,Senior,No,No
E 138,TY98673,Brian,Attenborough,No,No,No,No,C,Carry Optics,480.3270,138,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 139,TY117344,Zee,Mijaleski,No,No,No,No,C,Carry Optics,466.3498,139,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 140,TY81058,Ray,Costanzo,No,No,No,No,C,Carry Optics,464.7226,140,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 141,FY111979,David,Mccrumb,No,No,No,No,C,Carry Optics,453.5052,141,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 142,A106866,Mikhail,Ostrov,No,No,No,No,C,Carry Optics,452.1402,142,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 143,A81483,Marina,Estevez-robinson,No,No,No,No,D,Carry Optics,443.6989,143,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 144,TY95591,Tim,Perry,No,No,No,No,U,Carry Optics,441.6451,144,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 145,A133990,Erwin,Dipalac,No,No,No,No,D,Carry Optics,392.7806,145,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 146,TY101572,Bucky,Dent,No,No,No,No,C,Carry Optics,373.0894,146,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 147,TY144319,Orrieann,Dukes,No,No,No,No,U,Carry Optics,29.7733,147,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 148,TY91611,Andrew,Luneau,Yes,No,No,No,U,Carry Optics,,148,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 149,TY118271,Ben,Lau,Yes,No,No,No,B,Carry Optics,,149,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
